Unnamed: 0,subjectGroup,subject,age,sex,education,handedness,TaskName,BlockNumber,stimPos,stim1,stim2,shape,MATCHkey,RT,correct,response,condition,TaskType,Association
18626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,triangle,,neutral,Yneutral_k,338,1.0,k,single,RG_incongruent,neutral
18726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,diamond,triangle,youneutral,Yneutral_k,425,1.0,k,pair,RG_incongruent,youneutral
18826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,rhomboid,,friend,Yneutral_k,442,1.0,j,single,RG_incongruent,friend
18926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,diamond,,you,Yneutral_k,601,1.0,k,single,RG_incongruent,you
19026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,rhomboid,,friend,Yneutral_k,313,1.0,j,single,RG_incongruent,friend
19131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,triangle,,neutral,Yneutral_k,351,1.0,k,single,RG_incongruent,neutral
19228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,diamond,triangle,youneutral,Yneutral_k,442,0.0,j,pair,RG_incongruent,youneutral
19326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,octagon,,happy,Yneutral_k,469,1.0,j,single,RG_incongruent,happy
19426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,diamond,,you,Yneutral_k,521,1.0,k,single,RG_incongruent,you
19526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,rhomboid,,friend,Yneutral_k,575,1.0,j,single,RG_incongruent,friend
19626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,375,1.0,k,pair,RG_incongruent,neutralyou
19726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,triangle,,neutral,Yneutral_k,351,1.0,k,single,RG_incongruent,neutral
19826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,375,1.0,j,pair,RG_incongruent,happyfriend
19926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,384,1.0,j,pair,RG_incongruent,friendhappy
20026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,483,1.0,j,pair,RG_incongruent,happyfriend
20131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,triangle,,neutral,Yneutral_k,360,1.0,k,single,RG_incongruent,neutral
20228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,395,1.0,k,pair,RG_incongruent,neutralyou
20326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,octagon,,happy,Yneutral_k,367,1.0,j,single,RG_incongruent,happy
20426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,octagon,,happy,Yneutral_k,484,1.0,j,single,RG_incongruent,happy
20526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,400,1.0,j,pair,RG_incongruent,happyfriend
20626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,diamond,,you,Yneutral_k,446,1.0,k,single,RG_incongruent,you
20726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,rhomboid,,friend,Yneutral_k,499,1.0,j,single,RG_incongruent,friend
20826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,diamond,,you,Yneutral_k,578,1.0,k,single,RG_incongruent,you
20926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,diamond,,you,Yneutral_k,376,1.0,k,single,RG_incongruent,you
21026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,octagon,,happy,Yneutral_k,400,1.0,j,single,RG_incongruent,happy
21131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,rhomboid,,friend,Yneutral_k,380,1.0,j,single,RG_incongruent,friend
21228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,triangle,,neutral,Yneutral_k,461,1.0,k,single,RG_incongruent,neutral
21326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,diamond,,you,Yneutral_k,451,1.0,k,single,RG_incongruent,you
21426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,357,1.0,j,pair,RG_incongruent,friendhappy
21526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,rhomboid,,friend,Yneutral_k,341,1.0,j,single,RG_incongruent,friend
21626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,rhomboid,,friend,Yneutral_k,344,1.0,j,single,RG_incongruent,friend
21726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,diamond,triangle,youneutral,Yneutral_k,344,1.0,k,pair,RG_incongruent,youneutral
21826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,452,1.0,j,pair,RG_incongruent,friendhappy
21926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,diamond,,you,Yneutral_k,426,1.0,k,single,RG_incongruent,you
22026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,triangle,,neutral,Yneutral_k,413,1.0,k,single,RG_incongruent,neutral
22131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,396,1.0,j,pair,RG_incongruent,friendhappy
22228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,octagon,,happy,Yneutral_k,331,0.0,k,single,RG_incongruent,happy
22326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,diamond,,you,Yneutral_k,464,0.0,j,single,RG_incongruent,you
22426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,diamond,triangle,youneutral,Yneutral_k,441,0.0,j,pair,RG_incongruent,youneutral
22526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,octagon,,happy,Yneutral_k,583,1.0,j,single,RG_incongruent,happy
22626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,383,1.0,k,pair,RG_incongruent,neutralyou
22726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,645,1.0,k,pair,RG_incongruent,neutralyou
22826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,rhomboid,,friend,Yneutral_k,414,1.0,j,single,RG_incongruent,friend
22926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,446,1.0,j,pair,RG_incongruent,happyfriend
23026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,diamond,,you,Yneutral_k,417,1.0,k,single,RG_incongruent,you
23131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,rhomboid,,friend,Yneutral_k,500,1.0,j,single,RG_incongruent,friend
23228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,triangle,,neutral,Yneutral_k,352,1.0,k,single,RG_incongruent,neutral
23326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,octagon,,happy,Yneutral_k,370,0.0,k,single,RG_incongruent,happy
23426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,triangle,,neutral,Yneutral_k,460,1.0,k,single,RG_incongruent,neutral
23526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,diamond,triangle,youneutral,Yneutral_k,480,1.0,k,pair,RG_incongruent,youneutral
23626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,rhomboid,,friend,Yneutral_k,327,1.0,j,single,RG_incongruent,friend
23726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,diamond,triangle,youneutral,Yneutral_k,397,1.0,k,pair,RG_incongruent,youneutral
23826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,577,1.0,k,pair,RG_incongruent,neutralyou
23926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,rhomboid,,friend,Yneutral_k,432,1.0,j,single,RG_incongruent,friend
24026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,495,1.0,j,pair,RG_incongruent,happyfriend
24131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,octagon,,happy,Yneutral_k,376,1.0,j,single,RG_incongruent,happy
24228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,rhomboid,,friend,Yneutral_k,345,1.0,j,single,RG_incongruent,friend
24326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,diamond,triangle,youneutral,Yneutral_k,378,1.0,k,pair,RG_incongruent,youneutral
24426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,triangle,,neutral,Yneutral_k,318,1.0,k,single,RG_incongruent,neutral
24526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,diamond,,you,Yneutral_k,361,1.0,k,single,RG_incongruent,you
24626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,triangle,,neutral,Yneutral_k,372,1.0,k,single,RG_incongruent,neutral
24726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,octagon,,happy,Yneutral_k,374,1.0,j,single,RG_incongruent,happy
24826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,octagon,,happy,Yneutral_k,339,1.0,j,single,RG_incongruent,happy
24926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,359,1.0,j,pair,RG_incongruent,friendhappy
25026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,diamond,,you,Yneutral_k,471,1.0,k,single,RG_incongruent,you
25131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,diamond,,you,Yneutral_k,355,1.0,k,single,RG_incongruent,you
25228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,triangle,,neutral,Yneutral_k,378,0.0,j,single,RG_incongruent,neutral
25326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,rhomboid,,friend,Yneutral_k,390,1.0,j,single,RG_incongruent,friend
25426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,-400,triangle,,neutral,Yneutral_k,386,1.0,k,single,RG_incongruent,neutral
25526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,3.0,400,octagon,,happy,Yneutral_k,384,1.0,j,single,RG_incongruent,happy
38131,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,trapeze,,neutral,Yhappy_h,455,1.0,g,single,RG_congruent,neutral
38228,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,kite,,you,Yhappy_h,322,1.0,h,single,RG_congruent,you
38326,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,square,,friend,Yhappy_h,423,1.0,g,single,RG_congruent,friend
38426,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,square,,friend,Yhappy_h,441,1.0,g,single,RG_congruent,friend
38526,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,pentagon,,happy,Yhappy_h,388,1.0,h,single,RG_congruent,happy
38626,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,kite,,you,Yhappy_h,403,1.0,h,single,RG_congruent,you
38726,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,pentagon,,happy,Yhappy_h,359,1.0,h,single,RG_congruent,happy
38826,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,pentagon,kite,happyyou,Yhappy_h,441,1.0,h,pair,RG_congruent,happyyou
38926,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,square,,friend,Yhappy_h,396,1.0,g,single,RG_congruent,friend
39026,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,square,,friend,Yhappy_h,386,0.0,h,single,RG_congruent,friend
39131,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,square,trapeze,friendneutral,Yhappy_h,395,1.0,g,pair,RG_congruent,friendneutral
39228,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,pentagon,kite,happyyou,Yhappy_h,570,1.0,h,pair,RG_congruent,happyyou
39326,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,kite,,you,Yhappy_h,404,1.0,h,single,RG_congruent,you
39426,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,square,,friend,Yhappy_h,440,1.0,g,single,RG_congruent,friend
39526,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,pentagon,kite,happyyou,Yhappy_h,442,1.0,h,pair,RG_congruent,happyyou
39626,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,trapeze,square,neutralfriend,Yhappy_h,419,1.0,g,pair,RG_congruent,neutralfriend
39726,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,trapeze,,neutral,Yhappy_h,347,0.0,h,single,RG_congruent,neutral
39826,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,kite,,you,Yhappy_h,566,1.0,h,single,RG_congruent,you
39926,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,pentagon,,happy,Yhappy_h,389,1.0,h,single,RG_congruent,happy
40026,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,trapeze,square,neutralfriend,Yhappy_h,364,1.0,g,pair,RG_congruent,neutralfriend
40131,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,trapeze,square,neutralfriend,Yhappy_h,328,1.0,g,pair,RG_congruent,neutralfriend
40228,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,square,,friend,Yhappy_h,374,1.0,g,single,RG_congruent,friend
40326,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,pentagon,kite,happyyou,Yhappy_h,472,1.0,h,pair,RG_congruent,happyyou
40426,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,square,,friend,Yhappy_h,338,1.0,g,single,RG_congruent,friend
40526,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,kite,pentagon,youhappy,Yhappy_h,359,1.0,h,pair,RG_congruent,youhappy
40626,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,square,,friend,Yhappy_h,432,1.0,g,single,RG_congruent,friend
40726,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,pentagon,,happy,Yhappy_h,410,1.0,h,single,RG_congruent,happy
40826,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,trapeze,,neutral,Yhappy_h,447,1.0,g,single,RG_congruent,neutral
40926,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,trapeze,,neutral,Yhappy_h,454,1.0,g,single,RG_congruent,neutral
41030,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,trapeze,,neutral,Yhappy_h,459,1.0,g,single,RG_congruent,neutral
41135,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,square,trapeze,friendneutral,Yhappy_h,484,1.0,g,pair,RG_congruent,friendneutral
41229,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,kite,,you,Yhappy_h,390,0.0,g,single,RG_congruent,you
41327,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,pentagon,,happy,Yhappy_h,463,1.0,h,single,RG_congruent,happy
41427,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,square,trapeze,friendneutral,Yhappy_h,500,1.0,g,pair,RG_congruent,friendneutral
41526,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,trapeze,,neutral,Yhappy_h,395,0.0,h,single,RG_congruent,neutral
41626,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,trapeze,,neutral,Yhappy_h,443,1.0,g,single,RG_congruent,neutral
41726,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,square,trapeze,friendneutral,Yhappy_h,436,1.0,g,pair,RG_congruent,friendneutral
41826,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,trapeze,square,neutralfriend,Yhappy_h,536,1.0,g,pair,RG_congruent,neutralfriend
41926,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,pentagon,,happy,Yhappy_h,358,1.0,h,single,RG_congruent,happy
42026,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,trapeze,,neutral,Yhappy_h,481,1.0,g,single,RG_congruent,neutral
42132,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,trapeze,,neutral,Yhappy_h,628,1.0,g,single,RG_congruent,neutral
42228,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,pentagon,,happy,Yhappy_h,420,1.0,h,single,RG_congruent,happy
42326,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,square,,friend,Yhappy_h,389,1.0,g,single,RG_congruent,friend
42426,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,kite,,you,Yhappy_h,447,1.0,h,single,RG_congruent,you
42526,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,trapeze,,neutral,Yhappy_h,315,1.0,g,single,RG_congruent,neutral
42626,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,kite,pentagon,youhappy,Yhappy_h,415,1.0,h,pair,RG_congruent,youhappy
42726,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,pentagon,kite,happyyou,Yhappy_h,392,1.0,h,pair,RG_congruent,happyyou
42826,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,kite,,you,Yhappy_h,430,1.0,h,single,RG_congruent,you
42926,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,pentagon,,happy,Yhappy_h,461,1.0,h,single,RG_congruent,happy
43026,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,kite,pentagon,youhappy,Yhappy_h,431,1.0,h,pair,RG_congruent,youhappy
43131,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,kite,,you,Yhappy_h,367,1.0,h,single,RG_congruent,you
43228,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,kite,,you,Yhappy_h,377,1.0,h,single,RG_congruent,you
43326,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,trapeze,square,neutralfriend,Yhappy_h,346,1.0,g,pair,RG_congruent,neutralfriend
43426,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,kite,pentagon,youhappy,Yhappy_h,484,1.0,h,pair,RG_congruent,youhappy
43526,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,kite,,you,Yhappy_h,388,1.0,h,single,RG_congruent,you
43626,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,square,trapeze,friendneutral,Yhappy_h,366,1.0,g,pair,RG_congruent,friendneutral
43726,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,pentagon,,happy,Yhappy_h,455,0.0,g,single,RG_congruent,happy
43826,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,-400,pentagon,,happy,Yhappy_h,400,1.0,h,single,RG_congruent,happy
43926,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400,square,,friend,Yhappy_h,457,1.0,g,single,RG_congruent,friend
44026,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,kite,pentagon,youhappy,Yhappy_h,418,1.0,h,pair,RG_congruent,youhappy
44131,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,2.0,-400,square,,friend,Yhappy_h,498,1.0,g,single,RG_congruent,friend
44228,21,27,18,male,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,pentagon,kite,happyyou,Yhappy_h,443,1.0,h,pair,RG_congruent,happyyou
